date,ticker,name,open,high,low,close,volume,return
2016-12-27,KOSDAQ,KOSDAQ 종합지수,616.6599731445312,619.4199829101562,616.6599731445312,618.3800048828125,692400,0.005234462381909166
2016-12-28,KOSDAQ,KOSDAQ 종합지수,622.260009765625,627.3300170898438,621.0700073242188,627.27001953125,628300,0.014376297063683818
2016-12-29,KOSDAQ,KOSDAQ 종합지수,626.2100219726562,631.510009765625,624.22998046875,631.4400024414062,582800,0.0066478275388841546
2017-01-02,KOSDAQ,KOSDAQ 종합지수,632.8900146484375,633.0,629.5399780273438,632.0399780273438,512200,0.0009501703782113236
2017-01-03,KOSDAQ,KOSDAQ 종합지수,633.2999877929688,636.6500244140625,633.0999755859375,636.5700073242188,622500,0.0071673144964874425
2017-01-04,KOSDAQ,KOSDAQ 종합지수,638.72998046875,639.9099731445312,636.739990234375,639.7899780273438,617500,0.005058313565007522
2017-01-05,KOSDAQ,KOSDAQ 종합지수,642.010009765625,642.6400146484375,640.8699951171875,642.47998046875,811300,0.0042045085634199175
2017-01-06,KOSDAQ,KOSDAQ 종합지수,643.9600219726562,644.1699829101562,641.9600219726562,643.6799926757812,758400,0.001867781477262076
2017-01-09,KOSDAQ,KOSDAQ 종합지수,645.9199829101562,645.9199829101562,642.1500244140625,642.1500244140625,667300,-0.002376908213907125
2017-01-10,KOSDAQ,KOSDAQ 종합지수,642.8499755859375,643.25,636.260009765625,636.72998046875,802100,-0.00844046365996498
2017-01-11,KOSDAQ,KOSDAQ 종합지수,637.5599975585938,639.2899780273438,637.1900024414062,637.9000244140625,918700,0.0018375826193248734
2017-01-12,KOSDAQ,KOSDAQ 종합지수,639.0399780273438,639.1300048828125,632.2100219726562,632.8699951171875,824100,-0.00788529409682226
2017-01-13,KOSDAQ,KOSDAQ 종합지수,633.8800048828125,637.469970703125,631.6699829101562,634.6799926757812,754600,0.0028599832075442144
2017-01-16,KOSDAQ,KOSDAQ 종합지수,636.77001953125,636.7999877929688,627.280029296875,627.8800048828125,650000,-0.010714041519254924
2017-01-17,KOSDAQ,KOSDAQ 종합지수,628.2999877929688,630.1599731445312,623.489990234375,624.0,752500,-0.006179532478561178
2017-01-18,KOSDAQ,KOSDAQ 종합지수,624.8699951171875,626.8900146484375,621.7000122070312,626.8900146484375,673200,0.004631433731470347
2017-01-19,KOSDAQ,KOSDAQ 종합지수,629.6300048828125,630.260009765625,626.1900024414062,626.1900024414062,711800,-0.0011166427773200427
2017-01-20,KOSDAQ,KOSDAQ 종합지수,626.5,626.8599853515625,622.1199951171875,622.1199951171875,721900,-0.006499636385682406
2017-01-23,KOSDAQ,KOSDAQ 종합지수,623.280029296875,623.6500244140625,615.989990234375,615.989990234375,698000,-0.009853412413882934
2017-01-24,KOSDAQ,KOSDAQ 종합지수,616.3599853515625,616.9500122070312,612.8900146484375,612.9299926757812,682300,-0.004967609225970504
2017-01-25,KOSDAQ,KOSDAQ 종합지수,615.3699951171875,616.719970703125,609.25,609.6400146484375,773900,-0.0053676244704247145
2017-01-26,KOSDAQ,KOSDAQ 종합지수,611.4299926757812,616.8099975585938,610.0499877929688,616.8099975585938,639700,0.0117610109866082
2017-01-31,KOSDAQ,KOSDAQ 종합지수,616.77001953125,618.3200073242188,615.0599975585938,616.1300048828125,727000,-0.0011024345884028675
2017-02-01,KOSDAQ,KOSDAQ 종합지수,617.2999877929688,623.6799926757812,617.260009765625,623.6799926757812,938200,0.012253887545055964
2017-02-02,KOSDAQ,KOSDAQ 종합지수,623.4600219726562,623.4600219726562,613.02001953125,613.0399780273438,1268200,-0.01706005447246839
2017-02-03,KOSDAQ,KOSDAQ 종합지수,614.3699951171875,614.8300170898438,606.719970703125,609.2100219726562,1217700,-0.006247481717279846
2017-02-06,KOSDAQ,KOSDAQ 종합지수,610.7899780273438,611.4400024414062,607.77001953125,610.9600219726562,654500,0.0028725725724823015
2017-02-07,KOSDAQ,KOSDAQ 종합지수,611.6500244140625,612.6199951171875,606.5900268554688,608.719970703125,683100,-0.003666444921058165
2017-02-08,KOSDAQ,KOSDAQ 종합지수,609.719970703125,609.8400268554688,604.75,608.7899780273438,722400,0.0001150074378828414
2017-02-09,KOSDAQ,KOSDAQ 종합지수,610.1099853515625,611.219970703125,607.3699951171875,611.0399780273438,1048200,0.0036958558471851255
2017-02-10,KOSDAQ,KOSDAQ 종합지수,612.3800048828125,613.530029296875,609.8400268554688,610.5800170898438,1112000,-0.0007527509721785286
2017-02-13,KOSDAQ,KOSDAQ 종합지수,611.5900268554688,611.9400024414062,609.3599853515625,611.9400024414062,867000,0.002227366296795097
2017-02-14,KOSDAQ,KOSDAQ 종합지수,613.22998046875,613.3499755859375,609.52001953125,611.5399780273438,836300,-0.0006536987490056712
2017-02-15,KOSDAQ,KOSDAQ 종합지수,612.7000122070312,616.1699829101562,612.1599731445312,615.9500122070312,895600,0.007211358763351772
2017-02-16,KOSDAQ,KOSDAQ 종합지수,617.8599853515625,617.9600219726562,613.9400024414062,616.5800170898438,962600,0.001022818200060005
2017-02-17,KOSDAQ,KOSDAQ 종합지수,615.719970703125,619.4000244140625,615.52001953125,618.7000122070312,1123800,0.003438313046850716
2017-02-20,KOSDAQ,KOSDAQ 종합지수,620.1799926757812,620.4600219726562,618.97998046875,619.969970703125,918000,0.002052624003616055
2017-02-21,KOSDAQ,KOSDAQ 종합지수,621.489990234375,622.8400268554688,620.97998046875,622.469970703125,1171700,0.004032453373773448
2017-02-22,KOSDAQ,KOSDAQ 종합지수,623.8800048828125,624.1300048828125,621.3900146484375,621.3900146484375,964800,-0.0017349528579950757
2017-02-23,KOSDAQ,KOSDAQ 종합지수,622.4099731445312,622.9600219726562,617.6699829101562,617.6699829101562,811200,-0.00598662941242456
2017-02-24,KOSDAQ,KOSDAQ 종합지수,619.3499755859375,620.0399780273438,614.7100219726562,614.75,967400,-0.004727415919418165
2017-02-27,KOSDAQ,KOSDAQ 종합지수,615.77001953125,615.8300170898438,612.1199951171875,612.1199951171875,617500,-0.004278169797173659
2017-02-28,KOSDAQ,KOSDAQ 종합지수,613.6699829101562,614.3599853515625,611.1300048828125,612.2000122070312,675800,0.0001307212482553055
2017-03-02,KOSDAQ,KOSDAQ 종합지수,614.5800170898438,614.5900268554688,608.6099853515625,608.9299926757812,705500,-0.005341423498933517
2017-03-03,KOSDAQ,KOSDAQ 종합지수,607.5900268554688,607.5900268554688,597.4299926757812,600.72998046875,902000,-0.013466264276125517
2017-03-06,KOSDAQ,KOSDAQ 종합지수,598.97998046875,604.2899780273438,597.6599731445312,604.0499877929688,707700,0.005526621663909825
2017-03-07,KOSDAQ,KOSDAQ 종합지수,603.5700073242188,606.0999755859375,602.9500122070312,606.0499877929688,1018800,0.0033109842569609693
2017-03-08,KOSDAQ,KOSDAQ 종합지수,607.1500244140625,607.4199829101562,604.7999877929688,605.75,882900,-0.0004949885306675395
2017-03-09,KOSDAQ,KOSDAQ 종합지수,607.5800170898438,610.5800170898438,605.2999877929688,606.1300048828125,885200,0.0006273295630416786
2017-03-10,KOSDAQ,KOSDAQ 종합지수,607.010009765625,612.260009765625,596.8499755859375,612.260009765625,1244800,0.010113349996586418
2017-03-13,KOSDAQ,KOSDAQ 종합지수,613.7899780273438,615.8699951171875,613.4400024414062,615.5900268554688,805100,0.0054388936672811194
2017-03-14,KOSDAQ,KOSDAQ 종합지수,617.0700073242188,617.2100219726562,613.9299926757812,614.1199951171875,1063400,-0.0023880044740010042
2017-03-15,KOSDAQ,KOSDAQ 종합지수,615.3800048828125,615.5399780273438,608.030029296875,608.6799926757812,1072600,-0.008858207654300787
2017-03-16,KOSDAQ,KOSDAQ 종합지수,611.47998046875,613.8800048828125,610.5999755859375,613.8800048828125,904900,0.00854309697969824
2017-03-17,KOSDAQ,KOSDAQ 종합지수,615.0900268554688,615.0900268554688,611.6500244140625,613.260009765625,823300,-0.001009961413071081
2017-03-20,KOSDAQ,KOSDAQ 종합지수,613.72998046875,613.72998046875,607.47998046875,609.1099853515625,735100,-0.006767153161753581
